,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
16440,Charleston,40.53053148283314,-74.23215775896526,Michaels,40.53045284836281,-74.23131465911865,Arts & Crafts Store
16441,Charleston,40.53053148283314,-74.23215775896526,Nucci's,40.52408716442171,-74.23894279086889,Italian Restaurant
16442,Charleston,40.53053148283314,-74.23215775896526,Planet Fitness,40.53372792112514,-74.22466464664552,Gym / Fitness Center
16443,Charleston,40.53053148283314,-74.23215775896526,Sally Beauty,40.52712102535452,-74.2315556244965,Cosmetics Shop
16444,Charleston,40.53053148283314,-74.23215775896526,GameStop,40.52741880678577,-74.2331172194058,Video Game Store
16445,Charleston,40.53053148283314,-74.23215775896526,Killmeyer's Old Bavarian Inn,40.538393426872,-74.23729024617136,German Restaurant
16446,Charleston,40.53053148283314,-74.23215775896526,Carter's,40.527354,-74.23256,Kids Store
16447,Charleston,40.53053148283314,-74.23215775896526,GNC,40.526672,-74.231316,Supplement Shop
16448,Charleston,40.53053148283314,-74.23215775896526,Famous Footwear,40.52747130414961,-74.23207500027569,Shoe Store
16449,Charleston,40.53053148283314,-74.23215775896526,Starbucks,40.52828,-74.233315,Coffee Shop
16450,Charleston,40.53053148283314,-74.23215775896526,Z-Two Diner & Lounge; 24 Hrs,40.52729124755892,-74.23081089671777,Diner
16451,Charleston,40.53053148283314,-74.23215775896526,T.J. Maxx,40.5299419,-74.2321693,Department Store
16452,Charleston,40.53053148283314,-74.23215775896526,Cheeburger Cheeburger,40.52715595508398,-74.23143013244436,Burger Joint
16453,Charleston,40.53053148283314,-74.23215775896526,Zio Toto - Staten Island,40.52214102831308,-74.23516150032559,Italian Restaurant
16454,Charleston,40.53053148283314,-74.23215775896526,Justice,40.5273545,-74.23255999999999,Clothing Store
16455,Charleston,40.53053148283314,-74.23215775896526,Aunt Butchies of Brooklyn,40.523627782795,-74.2387360685838,Bakery
16456,Charleston,40.53053148283314,-74.23215775896526,Hertz,40.535077,-74.23638,Rental Car Location
16457,Charleston,40.53053148283314,-74.23215775896526,Retro Fitness,40.5274284,-74.2339189,Gym / Fitness Center
16458,Charleston,40.53053148283314,-74.23215775896526,Modell's Sporting Goods,40.52752061802032,-74.23392348478436,Sporting Goods Shop
16459,Charleston,40.53053148283314,-74.23215775896526,The Home Depot,40.529127520130466,-74.22803131867113,Hardware Store
16460,Charleston,40.53053148283314,-74.23215775896526,Petco,40.52818714884622,-74.2288267581546,Pet Store
16461,Charleston,40.53053148283314,-74.23215775896526,Buddha Lounge,40.52731260578939,-74.23193208888821,Japanese Restaurant
16462,Charleston,40.53053148283314,-74.23215775896526,Millie’s of Staten Island,40.530529,-74.231142,Italian Restaurant
16463,Charleston,40.53053148283314,-74.23215775896526,Costanzo's Martial Arts,40.52749234695041,-74.23278638392489,Martial Arts Dojo
16464,Charleston,40.53053148283314,-74.23215775896526,Cabo,40.52190396028988,-74.23532528774051,American Restaurant
16465,Charleston,40.53053148283314,-74.23215775896526,Four Vines Wines & Spirits,40.52648162841797,-74.2312240600586,Liquor Store
16466,Charleston,40.53053148283314,-74.23215775896526,West Shore Motor Lodge,40.5328095,-74.2252455,Hotel
16467,Charleston,40.53053148283314,-74.23215775896526,Cousin's Pizza,40.53211212158203,-74.23949432373047,Pizza Place
16468,Charleston,40.53053148283314,-74.23215775896526,Chef Mike's Rodizio Grill,40.535146,-74.237155,Restaurant
16469,Charleston,40.53053148283314,-74.23215775896526,WELCOME TO NEW YORK,40.52582761645698,-74.2252091639015,Toll Plaza
16470,Charleston,40.53053148283314,-74.23215775896526,Staten Island Fencing Center,40.536436,-74.238704,Recreation Center
16471,Charleston,40.53053148283314,-74.23215775896526,lady boss,40.522899,-74.234486,Cosmetics Shop
16472,Charleston,40.53053148283314,-74.23215775896526,Orange Leaf,40.52282565593535,-74.23464551889275,Dessert Shop
16473,Charleston,40.53053148283314,-74.23215775896526,Dance Factory,40.538297768427135,-74.2358031677946,Dance Studio
16474,Charleston,40.53053148283314,-74.23215775896526,Loon Chuan,40.522211999999996,-74.23456,Chinese Restaurant
16475,Charleston,40.53053148283314,-74.23215775896526,Brother's Pizza II,40.521942138671875,-74.23463439941406,Pizza Place
16476,Charleston,40.53053148283314,-74.23215775896526,EnergyPro Insulation LLC,40.535851,-74.241432,Construction & Landscaping
16477,Charleston,40.53053148283314,-74.23215775896526,Brother's II Pizzeria,40.521932400000004,-74.23487663269043,Italian Restaurant
16478,Charleston,40.53053148283314,-74.23215775896526,BoomKidz,40.52319381224173,-74.23889034657783,Recreation Center
16479,Charleston,40.53053148283314,-74.23215775896526,Casale Bakery,40.52184544870448,-74.23520070076242,Bakery
16480,Rossville,40.54940400650072,-74.21572851113952,Heartland Bagels - Rossville Ave,40.55156653160681,-74.21225727269687,Bagel Shop
16481,Rossville,40.54940400650072,-74.21572851113952,Dunkin',40.5484806,-74.221883,Donut Shop
16482,Rossville,40.54940400650072,-74.21572851113952,Rossville Pizza,40.549337039073684,-74.22103133908163,Pizza Place
16483,Rossville,40.54940400650072,-74.21572851113952,Carvel,40.55086769,-74.21165809,Ice Cream Shop
16484,Rossville,40.54940400650072,-74.21572851113952,South Shore Golf Course,40.552172557682994,-74.20498069903918,Golf Course
16485,Rossville,40.54940400650072,-74.21572851113952,Lowe's,40.5472528,-74.2239292,Hardware Store
16486,Rossville,40.54940400650072,-74.21572851113952,Staten Island Golf Practice Center,40.55269553609818,-74.22673912591115,Golf Course
16487,Rossville,40.54940400650072,-74.21572851113952,Big Nose Kate's,40.55406228016955,-74.21759396414001,Bar
16488,Rossville,40.54940400650072,-74.21572851113952,The Historic Old Bermuda Inn,40.553706347787255,-74.21752765033662,Event Space
16489,Rossville,40.54940400650072,-74.21572851113952,Pino's Pizzeria,40.551716050130054,-74.21205118341052,Pizza Place
16490,Rossville,40.54940400650072,-74.21572851113952,Dunkin',40.552791595458984,-74.21896362304688,Donut Shop
16491,Rossville,40.54940400650072,-74.21572851113952,Mignosi's Supermarket,40.551472505797655,-74.21226658292414,Grocery Store
16492,Rossville,40.54940400650072,-74.21572851113952,Fatboys Deli & Bagels,40.54964799852046,-74.22121197286347,Bagel Shop
16493,Rossville,40.54940400650072,-74.21572851113952,Cousins Paintball Staten Island,40.55193076728291,-74.22636560946444,Paintball Field
16494,Rossville,40.54940400650072,-74.21572851113952,Stewart's All American Grill,40.551590999999995,-74.21254499999999,American Restaurant
16495,Rossville,40.54940400650072,-74.21572851113952,My Brother's Deli & Bagels,40.54775315055205,-74.21960305745273,Bagel Shop
16496,Arden Heights,40.54928582278321,-74.18588674583893,Villa Monte Pizzeria & Restaurant,40.552555412237844,-74.18621192742891,Pizza Place
16497,Arden Heights,40.54928582278321,-74.18588674583893,Genki Sushi,40.55299999680854,-74.19338796274894,Sushi Restaurant
16498,Arden Heights,40.54928582278321,-74.18588674583893,Village Green Shopping Plaza,40.553157880030724,-74.19320601136347,Shopping Mall
16499,Arden Heights,40.54928582278321,-74.18588674583893,CVS pharmacy,40.55124113561854,-74.18403054667765,Pharmacy
16500,Arden Heights,40.54928582278321,-74.18588674583893,Moe's Southwest Grill,40.5532059360831,-74.1928785278585,Mexican Restaurant
16501,Arden Heights,40.54928582278321,-74.18588674583893,APlus at Sunoco,40.55123321869024,-74.18403018014772,Coffee Shop
16502,Arden Heights,40.54928582278321,-74.18588674583893,Subway,40.55293296253555,-74.19284903814105,Sandwich Place
16503,Arden Heights,40.54928582278321,-74.18588674583893,Villa Monte's,40.55341310333837,-74.1930556305044,Italian Restaurant
16504,Arden Heights,40.54928582278321,-74.18588674583893,Chase Bank,40.55376025775551,-74.19292704898817,Bank
16505,Arden Heights,40.54928582278321,-74.18588674583893,MTA Bus - Arden Av & Woodrow Rd (S56/X17/X17J/X19),40.55008209108321,-74.18737471103668,Bus Stop
16506,Arden Heights,40.54928582278321,-74.18588674583893,Solar Panels Energy Systems,40.54872512817383,-74.18224334716797,Business Service
16507,Arden Heights,40.54928582278321,-74.18588674583893,I'll Be Seeing You,40.55297,-74.19269200000001,Optical Shop
16508,Arden Heights,40.54928582278321,-74.18588674583893,Village Green Deli,40.55297,-74.19269200000001,Food
16509,Arden Heights,40.54928582278321,-74.18588674583893,Village Green Liquors,40.55274963378906,-74.19336700439453,Liquor Store
16510,Arden Heights,40.54928582278321,-74.18588674583893,Venus Esthetics,40.55274963378906,-74.19336700439453,Spa
16511,Arden Heights,40.54928582278321,-74.18588674583893,M & G Plumbing Inc,40.5568222,-74.1823879,Construction & Landscaping
16512,Arden Heights,40.54928582278321,-74.18588674583893,Middle Of The Woods,40.555126879278525,-74.17804800669377,Trail
16513,Arden Heights,40.54928582278321,-74.18588674583893,MTA Bus - Annadale Rd & Arden Av (S55),40.54432640660402,-74.17666733264923,Bus Stop
16514,Arden Heights,40.54928582278321,-74.18588674583893,Arden Woods Dog Walk Trail,40.55490709026588,-74.19454097947771,Dog Run
16515,Arden Heights,40.54928582278321,-74.18588674583893,Sussex Green Park,40.55154955693414,-74.19696092269378,Park
16516,Arden Heights,40.54928582278321,-74.18588674583893,The park bench,40.552257161283876,-74.19700105110508,Park
16517,Greenridge,40.555295236173194,-74.17079414786092,Ralph's Ices,40.5598048917645,-74.16927327526194,Ice Cream Shop
16518,Greenridge,40.555295236173194,-74.17079414786092,Wine So Fine and Liquors,40.55963134765625,-74.16848754882812,Wine Shop
16519,Greenridge,40.555295236173194,-74.17079414786092,LA Fitness,40.55986667454659,-74.16727596254569,Gym
16520,Greenridge,40.555295236173194,-74.17079414786092,Walgreens,40.5598153,-74.1664865,Pharmacy
16521,Greenridge,40.555295236173194,-74.17079414786092,Country Donuts,40.56026685401532,-74.16885686730748,Coffee Shop
16522,Greenridge,40.555295236173194,-74.17079414786092,All Star Cafe,40.559433,-74.164006,Italian Restaurant
16523,Greenridge,40.555295236173194,-74.17079414786092,Hot Bagels and More,40.56003720507115,-74.16615799588693,Bagel Shop
16524,Greenridge,40.555295236173194,-74.17079414786092,Planet Wings,40.55966485623672,-74.16457399656316,Wings Joint
16525,Greenridge,40.555295236173194,-74.17079414786092,UPS Access Point location,40.559498,-74.169231,Shipping Store
16526,Greenridge,40.555295236173194,-74.17079414786092,SUBWAY,40.55948741093846,-74.16434847938945,Sandwich Place
16527,Greenridge,40.555295236173194,-74.17079414786092,Dollar Tree,40.55972804895714,-74.16883019844893,Discount Store
16528,Greenridge,40.555295236173194,-74.17079414786092,McDonald's,40.5596469,-74.168193,Fast Food Restaurant
16529,Greenridge,40.555295236173194,-74.17079414786092,Euro Pizza,40.55991521780872,-74.16832361723702,Pizza Place
16530,Greenridge,40.555295236173194,-74.17079414786092,SUBWAY,40.56182668759321,-74.17315750834963,Sandwich Place
16531,Greenridge,40.555295236173194,-74.17079414786092,Redbox,40.559600830078125,-74.16297912597656,Video Store
16532,Greenridge,40.555295236173194,-74.17079414786092,GameStop,40.559970340380076,-74.1682112864042,Video Game Store
16533,Greenridge,40.555295236173194,-74.17079414786092,Dunkin',40.5602137,-74.1636037,Donut Shop
16534,Greenridge,40.555295236173194,-74.17079414786092,Baskin-Robbins,40.560201905232304,-74.16355659418412,Ice Cream Shop
16535,Greenridge,40.555295236173194,-74.17079414786092,Atrium Cinemas,40.559739381427015,-74.16404406796016,Movie Theater
16536,Greenridge,40.555295236173194,-74.17079414786092,Boston Market,40.560627196269415,-74.1687037969291,American Restaurant
16537,Greenridge,40.555295236173194,-74.17079414786092,CVS pharmacy,40.55990919562328,-74.16298167321621,Pharmacy
16538,Greenridge,40.555295236173194,-74.17079414786092,Pronto Pizza,40.55848861442931,-74.16919151896585,Pizza Place
16539,Greenridge,40.555295236173194,-74.17079414786092,Dazzle Gourmet Bagels,40.55846,-74.168944,Bagel Shop
16540,Greenridge,40.555295236173194,-74.17079414786092,Ho Wok,40.559433,-74.164006,Chinese Restaurant
16541,Greenridge,40.555295236173194,-74.17079414786092,Specs For Less,40.5596162,-74.167595,Doctor's Office
16542,Greenridge,40.555295236173194,-74.17079414786092,MTA Bus - Eltingville Transit Center,40.5605559913405,-74.17101899459328,Bus Station
16543,Greenridge,40.555295236173194,-74.17079414786092,Middle Of The Woods,40.555126879278525,-74.17804800669377,Trail
16544,Greenridge,40.555295236173194,-74.17079414786092,Allstar Pizza,40.559539794921875,-74.16445922851562,Pizza Place
16545,Heartland Village,40.58913894875281,-74.15902208156601,Trader Joe's,40.58999715702977,-74.16571466938142,Grocery Store
16546,Heartland Village,40.58913894875281,-74.15902208156601,Holy Schnitzel,40.58977776384231,-74.16439040846775,Restaurant
16547,Heartland Village,40.58913894875281,-74.15902208156601,City Wine Cellar,40.59156391867557,-74.16403582540441,Liquor Store
16548,Heartland Village,40.58913894875281,-74.15902208156601,Heartland Bagels - Richmond Ave,40.59146407482658,-74.16418595565926,Bagel Shop
16549,Heartland Village,40.58913894875281,-74.15902208156601,European Wax Center,40.591103290615415,-74.164488327634,Health & Beauty Service
16550,Heartland Village,40.58913894875281,-74.15902208156601,DSW Designer Shoe Warehouse,40.587021,-74.166937,Shoe Store
16551,Heartland Village,40.58913894875281,-74.15902208156601,Starbucks,40.58670600839008,-74.1679909947675,Coffee Shop
16552,Heartland Village,40.58913894875281,-74.15902208156601,Dunkin',40.58788893623654,-74.16532883678798,Donut Shop
16553,Heartland Village,40.58913894875281,-74.15902208156601,Bath & Body Works,40.58245992536675,-74.16575299021864,Cosmetics Shop
16554,Heartland Village,40.58913894875281,-74.15902208156601,Cold Stone Creamery,40.590823,-74.164608,Ice Cream Shop
16555,Heartland Village,40.58913894875281,-74.15902208156601,Starbucks,40.592496,-74.162623,Coffee Shop
16556,Heartland Village,40.58913894875281,-74.15902208156601,Chick-fil-A,40.5824169,-74.1665108,Food Service
16557,Heartland Village,40.58913894875281,-74.15902208156601,The Lego Store,40.581899,-74.16590699999999,Toy / Game Store
16558,Heartland Village,40.58913894875281,-74.15902208156601,Barnes And Noble,40.581899,-74.16590699999999,Bookstore
16559,Heartland Village,40.58913894875281,-74.15902208156601,P.C. Richard & Son,40.589120196284775,-74.16661490803084,Electronics Store
16560,Heartland Village,40.58913894875281,-74.15902208156601,Apple Staten Island,40.5824188,-74.165888,Electronics Store
16561,Heartland Village,40.58913894875281,-74.15902208156601,Pier 1 Imports,40.589745292312365,-74.16600388764476,Furniture / Home Store
16562,Heartland Village,40.58913894875281,-74.15902208156601,American Eagle Store,40.58207746111999,-74.16585158867719,Clothing Store
16563,Heartland Village,40.58913894875281,-74.15902208156601,Macy's,40.584,-74.166,Department Store
16564,Heartland Village,40.58913894875281,-74.15902208156601,Victoria's Secret PINK,40.58155520916092,-74.16532601985203,Lingerie Store
16565,Heartland Village,40.58913894875281,-74.15902208156601,Marshalls,40.587315,-74.166539,Department Store
16566,Heartland Village,40.58913894875281,-74.15902208156601,Barnes & Noble Cafe,40.59238507436921,-74.16290128670595,Coffee Shop
16567,Heartland Village,40.58913894875281,-74.15902208156601,SEPHORA,40.582072,-74.166079,Cosmetics Shop
16568,Heartland Village,40.58913894875281,-74.15902208156601,UNIQLO Staten Island Mall,40.58267797681027,-74.16563759138465,Clothing Store
16569,Heartland Village,40.58913894875281,-74.15902208156601,Men's Wearhouse,40.58629,-74.16716,Men's Store
16570,Heartland Village,40.58913894875281,-74.15902208156601,Dollar Tree,40.5877347962288,-74.1654518409646,Discount Store
16571,Heartland Village,40.58913894875281,-74.15902208156601,JCPenney,40.5812698,-74.1637704,Department Store
16572,Heartland Village,40.58913894875281,-74.15902208156601,QDOBA Mexican Eats,40.5909256,-74.1644609,Mexican Restaurant
16573,Heartland Village,40.58913894875281,-74.15902208156601,Subway,40.58867081565356,-74.16657127116395,Sandwich Place
16574,Heartland Village,40.58913894875281,-74.15902208156601,GameStop,40.586605072021484,-74.16780090332031,Video Game Store
16575,Heartland Village,40.58913894875281,-74.15902208156601,GNC,40.581899,-74.16590699999999,Supplement Shop
16576,Heartland Village,40.58913894875281,-74.15902208156601,Chase Bank,40.581486316638156,-74.1648560385122,Bank
16577,Heartland Village,40.58913894875281,-74.15902208156601,Staten Island Mall,40.5818451,-74.1658599,Shopping Mall
16578,Heartland Village,40.58913894875281,-74.15902208156601,Build-A-Bear Workshop,40.58153129745956,-74.16521123262848,Toy / Game Store
16579,Heartland Village,40.58913894875281,-74.15902208156601,AT&T,40.58165091338318,-74.16498717823924,Mobile Phone Shop
16580,Heartland Village,40.58913894875281,-74.15902208156601,Kung Fu Tea,40.581953,-74.16545,Food & Drink Shop
16581,Heartland Village,40.58913894875281,-74.15902208156601,Hot Topic,40.581547952555674,-74.16528514344488,Clothing Store
16582,Heartland Village,40.58913894875281,-74.15902208156601,Old Navy,40.582732918075585,-74.16560012653582,Clothing Store
16583,Heartland Village,40.58913894875281,-74.15902208156601,SUBWAY,40.5870293955801,-74.15215499457632,Sandwich Place
16584,Heartland Village,40.58913894875281,-74.15902208156601,Zumiez,40.581899,-74.16590699999999,Clothing Store
16585,Heartland Village,40.58913894875281,-74.15902208156601,Michael Kors,40.5824292,-74.1655317,Boutique
16586,Heartland Village,40.58913894875281,-74.15902208156601,Finish Line,40.5816504,-74.1646956,Shoe Store
16587,Heartland Village,40.58913894875281,-74.15902208156601,Forever 21,40.58236330424003,-74.16578067659634,Clothing Store
16588,Heartland Village,40.58913894875281,-74.15902208156601,Gymboree,40.581899,-74.16590699999999,Kids Store
16589,Heartland Village,40.58913894875281,-74.15902208156601,Sunglass Hut at Macy's,40.58356628126088,-74.1653358478851,Accessories Store
16590,Heartland Village,40.58913894875281,-74.15902208156601,CVS pharmacy,40.58115009923553,-74.15652426327809,Pharmacy
16591,Heartland Village,40.58913894875281,-74.15902208156601,Dunkin',40.590883945966326,-74.16444896436246,Donut Shop
16592,Heartland Village,40.58913894875281,-74.15902208156601,Aéropostale,40.58213025490373,-74.16592533191188,Clothing Store
16593,Heartland Village,40.58913894875281,-74.15902208156601,Vans,40.581899,-74.16590699999999,Shoe Store
16594,Heartland Village,40.58913894875281,-74.15902208156601,Champs Sports,40.5830141,-74.1658848,Sporting Goods Shop
16595,Heartland Village,40.58913894875281,-74.15902208156601,adidas Sport Performance,40.582217,-74.1655348,Sporting Goods Shop
16596,Heartland Village,40.58913894875281,-74.15902208156601,Rite Aid,40.5915815,-74.1634231,Pharmacy
16597,Heartland Village,40.58913894875281,-74.15902208156601,GameStop,40.581438329930734,-74.16489824337465,Video Game Store
16598,Heartland Village,40.58913894875281,-74.15902208156601,francesca's,40.581899,-74.16590699999999,Boutique
16599,Heartland Village,40.58913894875281,-74.15902208156601,The Children's Place,40.581899,-74.16590699999999,Kids Store
16600,Heartland Village,40.58913894875281,-74.15902208156601,Fossil Store,40.581899,-74.16590699999999,Accessories Store
16601,Heartland Village,40.58913894875281,-74.15902208156601,Staples,40.5860356,-74.1666959,Paper / Office Supplies Store
16602,Heartland Village,40.58913894875281,-74.15902208156601,LensCrafters,40.581899,-74.16590699999999,Optical Shop
16603,Heartland Village,40.58913894875281,-74.15902208156601,New York & Company,40.581899,-74.16590699999999,Women's Store
16604,Heartland Village,40.58913894875281,-74.15902208156601,The Vitamin Shoppe,40.5859428,-74.1666605,Supplement Shop
16605,Heartland Village,40.58913894875281,-74.15902208156601,CVS pharmacy,40.58793097653769,-74.16642913023081,Pharmacy
16606,Heartland Village,40.58913894875281,-74.15902208156601,Claire's,40.58144627805317,-74.16465054499893,Accessories Store
16607,Heartland Village,40.58913894875281,-74.15902208156601,Subway,40.59341289765159,-74.16256117761729,Sandwich Place
16608,Heartland Village,40.58913894875281,-74.15902208156601,T-Mobile,40.59530799487945,-74.16240446270876,Mobile Phone Shop
16609,Heartland Village,40.58913894875281,-74.15902208156601,Lids,40.581532,-74.165006,Accessories Store
16610,Heartland Village,40.58913894875281,-74.15902208156601,Auntie Anne's,40.58130104381756,-74.16454799523402,Snack Place
16611,Heartland Village,40.58913894875281,-74.15902208156601,DICK'S Sporting Goods,40.586547909473275,-74.16775512972387,Sporting Goods Shop
16612,Heartland Village,40.58913894875281,-74.15902208156601,T-Mobile,40.5813875327765,-74.1649708200596,Mobile Phone Shop
16613,Heartland Village,40.58913894875281,-74.15902208156601,Wendy’s,40.5882,-74.1669,Fast Food Restaurant
16614,Heartland Village,40.58913894875281,-74.15902208156601,Foot Locker,40.58168,-74.164942,Shoe Store
16615,Heartland Village,40.58913894875281,-74.15902208156601,Coco Nails,40.58870992821918,-74.16795040387962,Cosmetics Shop
16616,Heartland Village,40.58913894875281,-74.15902208156601,Bario's,40.58985571129801,-74.16466232940182,Pizza Place
16617,Heartland Village,40.58913894875281,-74.15902208156601,FedEx Office Print & Ship Center,40.5889113,-74.1687783,Shipping Store
16618,Heartland Village,40.58913894875281,-74.15902208156601,Brother's Halal Food,40.59289495631237,-74.15743021429202,Food Truck
16619,Heartland Village,40.58913894875281,-74.15902208156601,Retro Fitness,40.58956413498796,-74.16565396441183,Gym / Fitness Center
16620,Heartland Village,40.58913894875281,-74.15902208156601,MTA Bus - Richmond Av & Draper Pl S (S44/S59/S89/S94/X17/X17A/X17J),40.59268161931502,-74.16274848483135,Bus Stop
16621,Heartland Village,40.58913894875281,-74.15902208156601,Tic Tac Deli & Grocery,40.593421,-74.16283,Deli / Bodega
16622,Heartland Village,40.58913894875281,-74.15902208156601,Richmond Bagels,40.59277266844591,-74.1640756314528,Bagel Shop
16623,Heartland Village,40.58913894875281,-74.15902208156601,MTA Bus - Richmond Av & Draper Pl S (S44/S59/S94/X17/X17A/X17J),40.59392605762782,-74.16224085493619,Bus Stop
16624,Heartland Village,40.58913894875281,-74.15902208156601,Grape Vine,40.59429168701172,-74.16149139404297,Flower Shop
16625,Heartland Village,40.58913894875281,-74.15902208156601,DXL Big + Tall,40.59388273735405,-74.16266951146417,Men's Store
16626,Heartland Village,40.58913894875281,-74.15902208156601,Duane Reade,40.58867356150783,-74.16881114244461,Pharmacy
16627,Heartland Village,40.58913894875281,-74.15902208156601,Decker Farm,40.58385017227482,-74.15407376084363,Farm
16628,Heartland Village,40.58913894875281,-74.15902208156601,Shoalin,40.59484871787946,-74.16331262688374,Martial Arts Dojo
16629,Heartland Village,40.58913894875281,-74.15902208156601,Luis Contracting Corp,40.58475654701271,-74.1522216796875,Construction & Landscaping
16630,Heartland Village,40.58913894875281,-74.15902208156601,M.A.C Cosmetics,40.58365845811013,-74.16592185703851,Cosmetics Shop
16631,Heartland Village,40.58913894875281,-74.15902208156601,Marsh Ave,40.581331016265715,-74.1577455759518,Moving Target
16632,Heartland Village,40.58913894875281,-74.15902208156601,Montalbano's Pool And Patio,40.596927642822266,-74.16175842285156,Furniture / Home Store
16633,Heartland Village,40.58913894875281,-74.15902208156601,Fortunoff Backyard Store,40.596978,-74.161811,Furniture / Home Store
16634,Heartland Village,40.58913894875281,-74.15902208156601,Joyce Leslie,40.58147149224891,-74.16471779895448,Women's Store
16635,Heartland Village,40.58913894875281,-74.15902208156601,The Threading Station,40.58148593420984,-74.16492994308794,Cosmetics Shop
16636,Chelsea,40.59472602746295,-74.1895604551969,West Shore Inn Steakhouse,40.59414002159549,-74.18673466874999,Steakhouse
16637,Chelsea,40.59472602746295,-74.1895604551969,El Pollo II Restaurant,40.590629,-74.191982,Spanish Restaurant
16638,Chelsea,40.59472602746295,-74.1895604551969,Mother Moose,40.59792795095624,-74.18111146428373,Bakery
16639,Chelsea,40.59472602746295,-74.1895604551969,Indoor Extreme Sports,40.603198,-74.190694,Recreation Center
16640,Chelsea,40.59472602746295,-74.1895604551969,Better Gourmet Health Kitchen,40.592242923311616,-74.189909518945,Sandwich Place
16641,Chelsea,40.59472602746295,-74.1895604551969,Da Noi Restaraunt,40.58778029506639,-74.19704127424215,Italian Restaurant
16642,Chelsea,40.59472602746295,-74.1895604551969,UFC Gym West Shore Plaza,40.60025073919515,-74.19258771254647,Boxing Gym
16643,Chelsea,40.59472602746295,-74.1895604551969,Penske Truck Rental,40.5982556,-74.1809232,Rental Service
16644,Chelsea,40.59472602746295,-74.1895604551969,The Looney Bin Comedy Club,40.588486304498986,-74.19170097989867,Comedy Club
16645,Chelsea,40.59472602746295,-74.1895604551969,Showplace Bowling Alley,40.58844442664175,-74.19168112933984,Bowling Alley
16646,Chelsea,40.59472602746295,-74.1895604551969,Fairfield Inn & Suites,40.586652,-74.19116,Hotel
16647,Chelsea,40.59472602746295,-74.1895604551969,LA Fitness,40.588187618192954,-74.19180726782817,Gym
16648,Chelsea,40.59472602746295,-74.1895604551969,Modell's Sporting Goods,40.60097874270002,-74.19345650038166,Sporting Goods Shop
16649,Chelsea,40.59472602746295,-74.1895604551969,Burlington,40.60132197930734,-74.19189863860151,Department Store
16650,Chelsea,40.59472602746295,-74.1895604551969,Independence Park,40.59175753947471,-74.19040267668937,Park
16651,Chelsea,40.59472602746295,-74.1895604551969,Schmul Park,40.590105104498285,-74.18829988452143,Baseball Field
16652,Chelsea,40.59472602746295,-74.1895604551969,T & E Express Deli,40.590423,-74.192289,Deli / Bodega
16653,Chelsea,40.59472602746295,-74.1895604551969,Staten Island Crossfit,40.59708162854936,-74.1826428966589,Gym
16654,Chelsea,40.59472602746295,-74.1895604551969,LaSalle M.M.A. (Mixed Martial Arts),40.597127250447514,-74.18261952909302,Martial Arts Dojo
16655,Chelsea,40.59472602746295,-74.1895604551969,Greenbelt Native Plant Center,40.5963594286719,-74.18201535019303,Garden
16656,Chelsea,40.59472602746295,-74.1895604551969,Bagel Time,40.597514000000004,-74.18223,Deli / Bodega
16657,Chelsea,40.59472602746295,-74.1895604551969,Mug Shots,40.59754474999997,-74.18221331380296,Bar
16658,Chelsea,40.59472602746295,-74.1895604551969,Rainbow Apparel,40.60074,-74.192366,Clothing Store
16659,Chelsea,40.59472602746295,-74.1895604551969,The Bettered Bagel,40.60074,-74.192366,Bagel Shop
16660,Chelsea,40.59472602746295,-74.1895604551969,494 Chicken,40.597409052966896,-74.18194655305264,Fried Chicken Joint
16661,Chelsea,40.59472602746295,-74.1895604551969,Hot Bagels,40.59733321344165,-74.1818720227884,Deli / Bodega
16662,Chelsea,40.59472602746295,-74.1895604551969,Chuck E. Cheese,40.59990040035322,-74.19304530243778,Arcade
16663,Chelsea,40.59472602746295,-74.1895604551969,Max Hair & Nail,40.60068130493164,-74.19363403320312,Cosmetics Shop
16664,Chelsea,40.59472602746295,-74.1895604551969,Richmond County Baseball Complex,40.600995000000005,-74.184973,Baseball Field
16665,Chelsea,40.59472602746295,-74.1895604551969,SIC-Performance,40.59844970703125,-74.18118286132812,Racetrack
16666,Chelsea,40.59472602746295,-74.1895604551969,MTA Bus - Meredith Depot,40.600716325125724,-74.19532994899282,Bus Station
16667,Chelsea,40.59472602746295,-74.1895604551969,MTA Bus - West Shore Plaza & Chelsea St (S46/S96),40.602441194421026,-74.19003577493693,Bus Stop
16668,Chelsea,40.59472602746295,-74.1895604551969,ASA Complex,40.60108957228491,-74.18343715203999,Baseball Field
16669,Chelsea,40.59472602746295,-74.1895604551969,Staten Island New York Hotel,40.586781,-74.190973,Hotel
16670,Chelsea,40.59472602746295,-74.1895604551969,Hot Dog stand,40.6021614074707,-74.18536376953125,Burger Joint
16671,Chelsea,40.59472602746295,-74.1895604551969,Richmond County Little League Sports Complex,40.60125732421875,-74.18299865722656,Park
16672,Chelsea,40.59472602746295,-74.1895604551969,Comfort Inn Breakfast Cafe,40.586254,-74.190132,Café
16673,Chelsea,40.59472602746295,-74.1895604551969,Comfort Inn,40.58619114786643,-74.19021569080735,Hotel
16674,Bloomfield,40.60577868452358,-74.18725638381567,Indoor Extreme Sports,40.603198,-74.190694,Recreation Center
16675,Bloomfield,40.60577868452358,-74.18725638381567,Chelsea Playground,40.609229681235455,-74.18844110226165,Theme Park
